id,track,category,problem_title,file_path,suggested_link,fallback_search,source
38,algorithms_core,arrays_strings,Multiply Strings,algorithms_core/arrays_strings/multiply_strings.py,https://leetcode.com/problems/multiply-strings/,https://www.google.com/search?q=LeetCode+Multiply+Strings,leetcode_slug_guess
39,algorithms_core,arrays_strings,Palindrome Substrings,algorithms_core/arrays_strings/palindrome_substrings.py,https://leetcode.com/problems/palindrome-substrings/,https://www.google.com/search?q=LeetCode+Palindrome+Substrings,leetcode_slug_guess
40,algorithms_core,arrays_strings,Partition Labels,algorithms_core/arrays_strings/partition_labels.py,https://leetcode.com/problems/partition-labels/,https://www.google.com/search?q=LeetCode+Partition+Labels,leetcode_slug_guess
41,algorithms_core,arrays_strings,Plus One,algorithms_core/arrays_strings/plus_one.py,https://leetcode.com/problems/plus-one/,https://www.google.com/search?q=LeetCode+Plus+One,leetcode_slug_guess
42,algorithms_core,arrays_strings,Product Of Array Except Self,algorithms_core/arrays_strings/product_of_array_except_self.py,https://leetcode.com/problems/product-of-array-except-self/,https://www.google.com/search?q=LeetCode+Product+Of+Array+Except+Self,leetcode_slug_guess
43,algorithms_core,arrays_strings,Remove All Adjacent Duplicates,algorithms_core/arrays_strings/remove_all_adjacent_duplicates.py,https://leetcode.com/problems/remove-all-adjacent-duplicates/,https://www.google.com/search?q=LeetCode+Remove+All+Adjacent+Duplicates,leetcode_slug_guess
44,algorithms_core,arrays_strings,Remove Duplicates From Sorted Array,algorithms_core/arrays_strings/remove_duplicates_from_sorted_array.py,https://leetcode.com/problems/remove-duplicates-from-sorted-array/,https://www.google.com/search?q=LeetCode+Remove+Duplicates+From+Sorted+Array,leetcode_slug_guess
45,algorithms_core,arrays_strings,Remove Element,algorithms_core/arrays_strings/remove_element.py,https://leetcode.com/problems/remove-element/,https://www.google.com/search?q=LeetCode+Remove+Element,leetcode_slug_guess
46,algorithms_core,arrays_strings,Reorganize String,algorithms_core/arrays_strings/reorganize_string.py,https://leetcode.com/problems/reorganize-string/,https://www.google.com/search?q=LeetCode+Reorganize+String,leetcode_slug_guess
47,algorithms_core,arrays_strings,Reverse String,algorithms_core/arrays_strings/reverse_string.py,https://leetcode.com/problems/reverse-string/,https://www.google.com/search?q=LeetCode+Reverse+String,leetcode_slug_guess
48,algorithms_core,arrays_strings,Reverse Words In A String,algorithms_core/arrays_strings/reverse_words_in_a_string.py,https://leetcode.com/problems/reverse-words-in-a-string/,https://www.google.com/search?q=LeetCode+Reverse+Words+In+A+String,leetcode_slug_guess
49,algorithms_core,arrays_strings,Roman To Integer,algorithms_core/arrays_strings/roman_to_integer.py,https://leetcode.com/problems/roman-to-integer/,https://www.google.com/search?q=LeetCode+Roman+To+Integer,leetcode_slug_guess
50,algorithms_core,arrays_strings,Rotate Image,algorithms_core/arrays_strings/rotate_image.py,https://leetcode.com/problems/rotate-image/,https://www.google.com/search?q=LeetCode+Rotate+Image,leetcode_slug_guess
51,algorithms_core,arrays_strings,Search In Rotated Sorted Array,algorithms_core/arrays_strings/search_in_rotated_sorted_array.py,https://leetcode.com/problems/search-in-rotated-sorted-array/,https://www.google.com/search?q=LeetCode+Search+In+Rotated+Sorted+Array,leetcode_slug_guess
52,algorithms_core,arrays_strings,Set Matrix Zeroes,algorithms_core/arrays_strings/set_matrix_zeroes.py,https://leetcode.com/problems/set-matrix-zeroes/,https://www.google.com/search?q=LeetCode+Set+Matrix+Zeroes,leetcode_slug_guess
53,algorithms_core,arrays_strings,Simplify Path,algorithms_core/arrays_strings/simplify_path.py,https://leetcode.com/problems/simplify-path/,https://www.google.com/search?q=LeetCode+Simplify+Path,leetcode_slug_guess
54,algorithms_core,arrays_strings,Spiral Matrix,algorithms_core/arrays_strings/spiral_matrix.py,https://leetcode.com/problems/spiral-matrix/,https://www.google.com/search?q=LeetCode+Spiral+Matrix,leetcode_slug_guess
55,algorithms_core,arrays_strings,Squares Of Sorted Array,algorithms_core/arrays_strings/squares_of_sorted_array.py,https://leetcode.com/problems/squares-of-sorted-array/,https://www.google.com/search?q=LeetCode+Squares+Of+Sorted+Array,leetcode_slug_guess
56,algorithms_core,arrays_strings,String To Integer Atoi,algorithms_core/arrays_strings/string_to_integer_atoi.py,https://leetcode.com/problems/string-to-integer-atoi/,https://www.google.com/search?q=LeetCode+String+To+Integer+Atoi,leetcode_slug_guess
57,algorithms_core,arrays_strings,Text Justification,algorithms_core/arrays_strings/text_justification.py,https://leetcode.com/problems/text-justification/,https://www.google.com/search?q=LeetCode+Text+Justification,leetcode_slug_guess
58,algorithms_core,arrays_strings,Three Sum,algorithms_core/arrays_strings/three_sum.py,https://leetcode.com/problems/three-sum/,https://www.google.com/search?q=LeetCode+Three+Sum,leetcode_slug_guess
59,algorithms_core,arrays_strings,Trapping Rain Water,algorithms_core/arrays_strings/trapping_rain_water.py,https://leetcode.com/problems/trapping-rain-water/,https://www.google.com/search?q=LeetCode+Trapping+Rain+Water,leetcode_slug_guess
60,algorithms_core,arrays_strings,Two Sum,algorithms_core/arrays_strings/two_sum.py,https://leetcode.com/problems/two-sum/,https://www.google.com/search?q=LeetCode+Two+Sum,leetcode_slug_guess
61,algorithms_core,arrays_strings,Valid Anagram,algorithms_core/arrays_strings/valid_anagram.py,https://leetcode.com/problems/valid-anagram/,https://www.google.com/search?q=LeetCode+Valid+Anagram,leetcode_slug_guess
62,algorithms_core,arrays_strings,Valid Palindrome,algorithms_core/arrays_strings/valid_palindrome.py,https://leetcode.com/problems/valid-palindrome/,https://www.google.com/search?q=LeetCode+Valid+Palindrome,leetcode_slug_guess
63,algorithms_core,arrays_strings,Valid Parentheses,algorithms_core/arrays_strings/valid_parentheses.py,https://leetcode.com/problems/valid-parentheses/,https://www.google.com/search?q=LeetCode+Valid+Parentheses,leetcode_slug_guess
64,algorithms_core,arrays_strings,Word Search,algorithms_core/arrays_strings/word_search.py,https://leetcode.com/problems/word-search/,https://www.google.com/search?q=LeetCode+Word+Search,leetcode_slug_guess
65,algorithms_core,arrays_strings,Zigzag Conversion,algorithms_core/arrays_strings/zigzag_conversion.py,https://leetcode.com/problems/zigzag-conversion/,https://www.google.com/search?q=LeetCode+Zigzag+Conversion,leetcode_slug_guess
66,algorithms_core,backtracking,Additive Number,algorithms_core/backtracking/additive_number.py,https://leetcode.com/problems/additive-number/,https://www.google.com/search?q=LeetCode+Additive+Number,leetcode_slug_guess
67,algorithms_core,backtracking,Beautiful Arrangement,algorithms_core/backtracking/beautiful_arrangement.py,https://leetcode.com/problems/beautiful-arrangement/,https://www.google.com/search?q=LeetCode+Beautiful+Arrangement,leetcode_slug_guess
68,algorithms_core,backtracking,Beautiful Arrangement Ii,algorithms_core/backtracking/beautiful_arrangement_ii.py,https://leetcode.com/problems/beautiful-arrangement-ii/,https://www.google.com/search?q=LeetCode+Beautiful+Arrangement+Ii,leetcode_slug_guess
69,algorithms_core,backtracking,Brace Expansion,algorithms_core/backtracking/brace_expansion.py,https://leetcode.com/problems/brace-expansion/,https://www.google.com/search?q=LeetCode+Brace+Expansion,leetcode_slug_guess
70,algorithms_core,backtracking,Brace Expansion Ii,algorithms_core/backtracking/brace_expansion_ii.py,https://leetcode.com/problems/brace-expansion-ii/,https://www.google.com/search?q=LeetCode+Brace+Expansion+Ii,leetcode_slug_guess
71,algorithms_core,backtracking,Combination Sum,algorithms_core/backtracking/combination_sum.py,https://leetcode.com/problems/combination-sum/,https://www.google.com/search?q=LeetCode+Combination+Sum,leetcode_slug_guess
72,algorithms_core,backtracking,Combination Sum Ii,algorithms_core/backtracking/combination_sum_ii.py,https://leetcode.com/problems/combination-sum-ii/,https://www.google.com/search?q=LeetCode+Combination+Sum+Ii,leetcode_slug_guess
73,algorithms_core,backtracking,Combination Sum Iii,algorithms_core/backtracking/combination_sum_iii.py,https://leetcode.com/problems/combination-sum-iii/,https://www.google.com/search?q=LeetCode+Combination+Sum+Iii,leetcode_slug_guess
74,algorithms_core,backtracking,Combinations,algorithms_core/backtracking/combinations.py,https://leetcode.com/problems/combinations/,https://www.google.com/search?q=LeetCode+Combinations,leetcode_slug_guess
75,algorithms_core,backtracking,Construct Smallest Number From Di String,algorithms_core/backtracking/construct_smallest_number_from_di_string.py,https://leetcode.com/problems/construct-smallest-number-from-di-string/,https://www.google.com/search?q=LeetCode+Construct+Smallest+Number+From+Di+String,leetcode_slug_guess
76,algorithms_core,backtracking,Construct The Lexicographically Largest Valid Sequence,algorithms_core/backtracking/construct_the_lexicographically_largest_valid_sequence.py,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence/,https://www.google.com/search?q=LeetCode+Construct+The+Lexicographically+Largest+Valid+Sequence,leetcode_slug_guess
77,algorithms_core,backtracking,Count Number Of Maximum Bitwise Or Subsets,algorithms_core/backtracking/count_number_of_maximum_bitwise_or_subsets.py,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets/,https://www.google.com/search?q=LeetCode+Count+Number+Of+Maximum+Bitwise+Or+Subsets,leetcode_slug_guess
78,algorithms_core,backtracking,Cracking The Safe,algorithms_core/backtracking/cracking_the_safe.py,https://leetcode.com/problems/cracking-the-safe/,https://www.google.com/search?q=LeetCode+Cracking+The+Safe,leetcode_slug_guess
79,algorithms_core,backtracking,Distribute Repeating Integers,algorithms_core/backtracking/distribute_repeating_integers.py,https://leetcode.com/problems/distribute-repeating-integers/,https://www.google.com/search?q=LeetCode+Distribute+Repeating+Integers,leetcode_slug_guess
80,algorithms_core,backtracking,Expression Add Operators,algorithms_core/backtracking/expression_add_operators.py,https://leetcode.com/problems/expression-add-operators/,https://www.google.com/search?q=LeetCode+Expression+Add+Operators,leetcode_slug_guess
81,algorithms_core,backtracking,Factor Combinations,algorithms_core/backtracking/factor_combinations.py,https://leetcode.com/problems/factor-combinations/,https://www.google.com/search?q=LeetCode+Factor+Combinations,leetcode_slug_guess
82,algorithms_core,backtracking,Fair Distribution Of Cookies,algorithms_core/backtracking/fair_distribution_of_cookies.py,https://leetcode.com/problems/fair-distribution-of-cookies/,https://www.google.com/search?q=LeetCode+Fair+Distribution+Of+Cookies,leetcode_slug_guess
83,algorithms_core,backtracking,Fair Distribution Of Cookies Ii,algorithms_core/backtracking/fair_distribution_of_cookies_ii.py,https://leetcode.com/problems/fair-distribution-of-cookies-ii/,https://www.google.com/search?q=LeetCode+Fair+Distribution+Of+Cookies+Ii,leetcode_slug_guess
84,algorithms_core,backtracking,Generalized Abbreviation,algorithms_core/backtracking/generalized_abbreviation.py,https://leetcode.com/problems/generalized-abbreviation/,https://www.google.com/search?q=LeetCode+Generalized+Abbreviation,leetcode_slug_guess
85,algorithms_core,backtracking,Generate Parentheses,algorithms_core/backtracking/generate_parentheses.py,https://leetcode.com/problems/generate-parentheses/,https://www.google.com/search?q=LeetCode+Generate+Parentheses,leetcode_slug_guess
86,algorithms_core,backtracking,Gray Code,algorithms_core/backtracking/gray_code.py,https://leetcode.com/problems/gray-code/,https://www.google.com/search?q=LeetCode+Gray+Code,leetcode_slug_guess
87,algorithms_core,backtracking,Kth Lexicographical String Of All Happy Strings Of Length N,algorithms_core/backtracking/kth_lexicographical_string_of_all_happy_strings_of_length_n.py,https://leetcode.com/problems/kth-lexicographical-string-of-all-happy-strings-of-length-n/,https://www.google.com/search?q=LeetCode+Kth+Lexicographical+String+Of+All+Happy+Strings+Of+Length+N,leetcode_slug_guess
88,algorithms_core,backtracking,Letter Case Permutation,algorithms_core/backtracking/letter_case_permutation.py,https://leetcode.com/problems/letter-case-permutation/,https://www.google.com/search?q=LeetCode+Letter+Case+Permutation,leetcode_slug_guess
89,algorithms_core,backtracking,Letter Combinations Of A Phone Number,algorithms_core/backtracking/letter_combinations_of_a_phone_number.py,https://leetcode.com/problems/letter-combinations-of-a-phone-number/,https://www.google.com/search?q=LeetCode+Letter+Combinations+Of+A+Phone+Number,leetcode_slug_guess
90,algorithms_core,backtracking,Letter Tile Possibilities,algorithms_core/backtracking/letter_tile_possibilities.py,https://leetcode.com/problems/letter-tile-possibilities/,https://www.google.com/search?q=LeetCode+Letter+Tile+Possibilities,leetcode_slug_guess
91,algorithms_core,backtracking,Matchsticks To Square,algorithms_core/backtracking/matchsticks_to_square.py,https://leetcode.com/problems/matchsticks-to-square/,https://www.google.com/search?q=LeetCode+Matchsticks+To+Square,leetcode_slug_guess
92,algorithms_core,backtracking,Maximize Score After N Operations,algorithms_core/backtracking/maximize_score_after_n_operations.py,https://leetcode.com/problems/maximize-score-after-n-operations/,https://www.google.com/search?q=LeetCode+Maximize+Score+After+N+Operations,leetcode_slug_guess
93,algorithms_core,backtracking,Maximum Length Of A Concatenated String With Unique Characters,algorithms_core/backtracking/maximum_length_of_a_concatenated_string_with_unique_characters.py,https://leetcode.com/problems/maximum-length-of-a-concatenated-string-with-unique-characters/,https://www.google.com/search?q=LeetCode+Maximum+Length+Of+A+Concatenated+String+With+Unique+Characters,leetcode_slug_guess
94,algorithms_core,backtracking,Maximum Score Words Formed By Letters,algorithms_core/backtracking/maximum_score_words_formed_by_letters.py,https://leetcode.com/problems/maximum-score-words-formed-by-letters/,https://www.google.com/search?q=LeetCode+Maximum+Score+Words+Formed+By+Letters,leetcode_slug_guess
95,algorithms_core,backtracking,Minimum Number Of Work Sessions To Finish The Tasks,algorithms_core/backtracking/minimum_number_of_work_sessions_to_finish_the_tasks.py,https://leetcode.com/problems/minimum-number-of-work-sessions-to-finish-the-tasks/,https://www.google.com/search?q=LeetCode+Minimum+Number+Of+Work+Sessions+To+Finish+The+Tasks,leetcode_slug_guess
96,algorithms_core,backtracking,N Queens,algorithms_core/backtracking/n_queens.py,https://leetcode.com/problems/n-queens/,https://www.google.com/search?q=LeetCode+N+Queens,leetcode_slug_guess
97,algorithms_core,backtracking,N Queens Ii,algorithms_core/backtracking/n_queens_ii.py,https://leetcode.com/problems/n-queens-ii/,https://www.google.com/search?q=LeetCode+N+Queens+Ii,leetcode_slug_guess
98,algorithms_core,backtracking,Optimal Account Balancing,algorithms_core/backtracking/optimal_account_balancing.py,https://leetcode.com/problems/optimal-account-balancing/,https://www.google.com/search?q=LeetCode+Optimal+Account+Balancing,leetcode_slug_guess
99,algorithms_core,backtracking,Palindrome Partitioning,algorithms_core/backtracking/palindrome_partitioning.py,https://leetcode.com/problems/palindrome-partitioning/,https://www.google.com/search?q=LeetCode+Palindrome+Partitioning,leetcode_slug_guess
100,algorithms_core,backtracking,Partition To K Equal Sum Subsets,algorithms_core/backtracking/partition_to_k_equal_sum_subsets.py,https://leetcode.com/problems/partition-to-k-equal-sum-subsets/,https://www.google.com/search?q=LeetCode+Partition+To+K+Equal+Sum+Subsets,leetcode_slug_guess
101,algorithms_core,backtracking,Path With Maximum Gold,algorithms_core/backtracking/path_with_maximum_gold.py,https://leetcode.com/problems/path-with-maximum-gold/,https://www.google.com/search?q=LeetCode+Path+With+Maximum+Gold,leetcode_slug_guess
102,algorithms_core,backtracking,Permutations,algorithms_core/backtracking/permutations.py,https://leetcode.com/problems/permutations/,https://www.google.com/search?q=LeetCode+Permutations,leetcode_slug_guess
103,algorithms_core,backtracking,Permutations Ii,algorithms_core/backtracking/permutations_ii.py,https://leetcode.com/problems/permutations-ii/,https://www.google.com/search?q=LeetCode+Permutations+Ii,leetcode_slug_guess
104,algorithms_core,backtracking,Remove Invalid Parentheses,algorithms_core/backtracking/remove_invalid_parentheses.py,https://leetcode.com/problems/remove-invalid-parentheses/,https://www.google.com/search?q=LeetCode+Remove+Invalid+Parentheses,leetcode_slug_guess
105,algorithms_core,backtracking,Restore Ip Addresses,algorithms_core/backtracking/restore_ip_addresses.py,https://leetcode.com/problems/restore-ip-addresses/,https://www.google.com/search?q=LeetCode+Restore+Ip+Addresses,leetcode_slug_guess
106,algorithms_core,backtracking,Shopping Offers,algorithms_core/backtracking/shopping_offers.py,https://leetcode.com/problems/shopping-offers/,https://www.google.com/search?q=LeetCode+Shopping+Offers,leetcode_slug_guess
107,algorithms_core,backtracking,Split A String Into The Max Number Of Unique Substrings,algorithms_core/backtracking/split_a_string_into_the_max_number_of_unique_substrings.py,https://leetcode.com/problems/split-a-string-into-the-max-number-of-unique-substrings/,https://www.google.com/search?q=LeetCode+Split+A+String+Into+The+Max+Number+Of+Unique+Substrings,leetcode_slug_guess
108,algorithms_core,backtracking,Subsets,algorithms_core/backtracking/subsets.py,https://leetcode.com/problems/subsets/,https://www.google.com/search?q=LeetCode+Subsets,leetcode_slug_guess
109,algorithms_core,backtracking,Subsets Ii,algorithms_core/backtracking/subsets_ii.py,https://leetcode.com/problems/subsets-ii/,https://www.google.com/search?q=LeetCode+Subsets+Ii,leetcode_slug_guess
110,algorithms_core,backtracking,Sudoku Solver,algorithms_core/backtracking/sudoku_solver.py,https://leetcode.com/problems/sudoku-solver/,https://www.google.com/search?q=LeetCode+Sudoku+Solver,leetcode_slug_guess
111,algorithms_core,backtracking,Unique Binary Search Trees Ii,algorithms_core/backtracking/unique_binary_search_trees_ii.py,https://leetcode.com/problems/unique-binary-search-trees-ii/,https://www.google.com/search?q=LeetCode+Unique+Binary+Search+Trees+Ii,leetcode_slug_guess
112,algorithms_core,backtracking,Word Pattern Ii,algorithms_core/backtracking/word_pattern_ii.py,https://leetcode.com/problems/word-pattern-ii/,https://www.google.com/search?q=LeetCode+Word+Pattern+Ii,leetcode_slug_guess
113,algorithms_core,backtracking,Word Search,algorithms_core/backtracking/word_search.py,https://leetcode.com/problems/word-search/,https://www.google.com/search?q=LeetCode+Word+Search,leetcode_slug_guess
114,algorithms_core,backtracking,Word Search Ii,algorithms_core/backtracking/word_search_ii.py,https://leetcode.com/problems/word-search-ii/,https://www.google.com/search?q=LeetCode+Word+Search+Ii,leetcode_slug_guess
115,algorithms_core,binary_search,Binary Search,algorithms_core/binary_search/binary_search.py,https://leetcode.com/problems/binary-search/,https://www.google.com/search?q=LeetCode+Binary+Search,leetcode_slug_guess
116,algorithms_core,binary_search,Capacity To Ship Packages Within D Days,algorithms_core/binary_search/capacity_to_ship_packages_within_d_days.py,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days/,https://www.google.com/search?q=LeetCode+Capacity+To+Ship+Packages+Within+D+Days,leetcode_slug_guess
117,algorithms_core,binary_search,Check If A Number Is Majority Element In A Sorted Array,algorithms_core/binary_search/check_if_a_number_is_majority_element_in_a_sorted_array.py,https://leetcode.com/problems/check-if-a-number-is-majority-element-in-a-sorted-array/,https://www.google.com/search?q=LeetCode+Check+If+A+Number+Is+Majority+Element+In+A+Sorted+Array,leetcode_slug_guess
118,algorithms_core,binary_search,Count Negative Numbers In A Sorted Matrix,algorithms_core/binary_search/count_negative_numbers_in_a_sorted_matrix.py,https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix/,https://www.google.com/search?q=LeetCode+Count+Negative+Numbers+In+A+Sorted+Matrix,leetcode_slug_guess
119,algorithms_core,binary_search,Find Distance Value Between Two Arrays,algorithms_core/binary_search/find_distance_value_between_two_arrays.py,https://leetcode.com/problems/find-distance-value-between-two-arrays/,https://www.google.com/search?q=LeetCode+Find+Distance+Value+Between+Two+Arrays,leetcode_slug_guess
